text_id,model,run_mode,condition_family,condition_id,iteration,q01,q02,q03,q04,q05,q06,pi_present,ai_present,pi_name_group,pi_inst_tier,pi_metric_level,ai_flag,name_pi,institution_pi,h_index_pi,citations_pi,ai_usage,temperature,top_p,max_tokens,is_blind,is_pi_only,is_ai_only,is_full,source_file
10.3030_101122653_full,glm,pi-only,pi_main,PI+F_N+LOW_I+HIGH_B,2,4.0,4.0,3.5,4.0,3.0,4.0,True,False,F_N,LOW_I,HIGH_B,,Stephanie Mosley,San Francisco State University,34.0,7400.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_F_N_LOW_I_HIGH_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+F_N+LOW_I+HIGH_B,3,4.0,4.0,3.0,3.5,2.5,3.5,True,False,F_N,LOW_I,HIGH_B,,Stephanie Mosley,San Francisco State University,34.0,7400.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_F_N_LOW_I_HIGH_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+F_N+LOW_I+HIGH_B,4,4.0,4.0,3.0,3.5,2.5,3.5,True,False,F_N,LOW_I,HIGH_B,,Stephanie Mosley,San Francisco State University,34.0,7400.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_F_N_LOW_I_HIGH_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+F_N+LOW_I+LOW_B,0,3.5,3.5,2.5,3.0,2.0,3.0,True,False,F_N,LOW_I,LOW_B,,Stephanie Mosley,San Francisco State University,9.0,420.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_F_N_LOW_I_LOW_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+F_N+LOW_I+LOW_B,1,4.0,4.0,3.0,3.5,2.0,3.5,True,False,F_N,LOW_I,LOW_B,,Stephanie Mosley,San Francisco State University,9.0,420.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_F_N_LOW_I_LOW_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+F_N+LOW_I+LOW_B,2,4.0,4.0,3.0,3.5,2.0,3.5,True,False,F_N,LOW_I,LOW_B,,Stephanie Mosley,San Francisco State University,9.0,420.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_F_N_LOW_I_LOW_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+F_N+LOW_I+LOW_B,3,3.5,3.5,2.5,3.0,2.0,3.0,True,False,F_N,LOW_I,LOW_B,,Stephanie Mosley,San Francisco State University,9.0,420.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_F_N_LOW_I_LOW_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+F_N+LOW_I+LOW_B,4,3.5,3.5,2.5,3.0,2.0,3.0,True,False,F_N,LOW_I,LOW_B,,Stephanie Mosley,San Francisco State University,9.0,420.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_F_N_LOW_I_LOW_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+F_N+TOP_I+HIGH_B,0,4.0,4.0,3.5,4.0,3.0,4.0,True,False,F_N,TOP_I,HIGH_B,,Stephanie Mosley,Massachusetts Institute of Technology (MIT),34.0,7400.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_F_N_TOP_I_HIGH_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+F_N+TOP_I+HIGH_B,1,4.0,4.0,3.5,3.5,3.0,3.5,True,False,F_N,TOP_I,HIGH_B,,Stephanie Mosley,Massachusetts Institute of Technology (MIT),34.0,7400.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_F_N_TOP_I_HIGH_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+F_N+TOP_I+HIGH_B,2,4.0,4.0,3.5,4.0,3.0,4.0,True,False,F_N,TOP_I,HIGH_B,,Stephanie Mosley,Massachusetts Institute of Technology (MIT),34.0,7400.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_F_N_TOP_I_HIGH_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+F_N+TOP_I+HIGH_B,3,4.0,4.0,3.5,4.0,3.0,4.0,True,False,F_N,TOP_I,HIGH_B,,Stephanie Mosley,Massachusetts Institute of Technology (MIT),34.0,7400.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_F_N_TOP_I_HIGH_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+F_N+TOP_I+HIGH_B,4,4.0,4.0,3.5,4.0,3.0,4.0,True,False,F_N,TOP_I,HIGH_B,,Stephanie Mosley,Massachusetts Institute of Technology (MIT),34.0,7400.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_F_N_TOP_I_HIGH_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+F_N+TOP_I+LOW_B,0,4.0,4.0,3.0,3.5,2.5,3.5,True,False,F_N,TOP_I,LOW_B,,Stephanie Mosley,Massachusetts Institute of Technology (MIT),9.0,420.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_F_N_TOP_I_LOW_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+F_N+TOP_I+LOW_B,1,3.5,3.5,3.0,3.5,2.5,3.5,True,False,F_N,TOP_I,LOW_B,,Stephanie Mosley,Massachusetts Institute of Technology (MIT),9.0,420.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_F_N_TOP_I_LOW_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+F_N+TOP_I+LOW_B,2,4.0,4.0,3.0,3.5,2.5,3.5,True,False,F_N,TOP_I,LOW_B,,Stephanie Mosley,Massachusetts Institute of Technology (MIT),9.0,420.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_F_N_TOP_I_LOW_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+F_N+TOP_I+LOW_B,3,3.5,3.5,3.0,3.5,2.5,3.5,True,False,F_N,TOP_I,LOW_B,,Stephanie Mosley,Massachusetts Institute of Technology (MIT),9.0,420.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_F_N_TOP_I_LOW_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+F_N+TOP_I+LOW_B,4,4.0,4.0,3.0,3.5,2.5,3.5,True,False,F_N,TOP_I,LOW_B,,Stephanie Mosley,Massachusetts Institute of Technology (MIT),9.0,420.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_F_N_TOP_I_LOW_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+M_N+LOW_I+HIGH_B,0,4.0,4.0,3.5,4.0,3.0,4.0,True,False,M_N,LOW_I,HIGH_B,,Jake Mosley,San Francisco State University,34.0,7400.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_M_N_LOW_I_HIGH_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+M_N+LOW_I+HIGH_B,1,4.0,4.0,3.0,3.5,2.5,3.5,True,False,M_N,LOW_I,HIGH_B,,Jake Mosley,San Francisco State University,34.0,7400.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_M_N_LOW_I_HIGH_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+M_N+LOW_I+HIGH_B,2,4.0,4.0,3.0,3.5,2.5,3.5,True,False,M_N,LOW_I,HIGH_B,,Jake Mosley,San Francisco State University,34.0,7400.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_M_N_LOW_I_HIGH_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+M_N+LOW_I+HIGH_B,3,4.0,4.0,3.0,3.5,2.0,3.5,True,False,M_N,LOW_I,HIGH_B,,Jake Mosley,San Francisco State University,34.0,7400.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_M_N_LOW_I_HIGH_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+M_N+LOW_I+HIGH_B,4,4.0,4.0,3.0,3.5,2.5,3.5,True,False,M_N,LOW_I,HIGH_B,,Jake Mosley,San Francisco State University,34.0,7400.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_M_N_LOW_I_HIGH_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+M_N+LOW_I+LOW_B,0,3.5,3.5,2.5,3.0,2.0,3.0,True,False,M_N,LOW_I,LOW_B,,Jake Mosley,San Francisco State University,9.0,420.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_M_N_LOW_I_LOW_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+M_N+LOW_I+LOW_B,1,4.0,4.0,3.0,3.5,2.5,3.5,True,False,M_N,LOW_I,LOW_B,,Jake Mosley,San Francisco State University,9.0,420.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_M_N_LOW_I_LOW_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+M_N+LOW_I+LOW_B,2,3.5,3.5,2.5,3.0,2.0,3.0,True,False,M_N,LOW_I,LOW_B,,Jake Mosley,San Francisco State University,9.0,420.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_M_N_LOW_I_LOW_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+M_N+LOW_I+LOW_B,3,3.5,3.5,2.5,3.0,2.0,3.0,True,False,M_N,LOW_I,LOW_B,,Jake Mosley,San Francisco State University,9.0,420.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_M_N_LOW_I_LOW_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+M_N+LOW_I+LOW_B,4,3.5,3.5,3.0,3.5,2.0,3.0,True,False,M_N,LOW_I,LOW_B,,Jake Mosley,San Francisco State University,9.0,420.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_M_N_LOW_I_LOW_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+M_N+TOP_I+HIGH_B,0,4.0,4.0,3.5,4.0,3.0,4.0,True,False,M_N,TOP_I,HIGH_B,,Jake Mosley,Massachusetts Institute of Technology (MIT),34.0,7400.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_M_N_TOP_I_HIGH_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+M_N+TOP_I+HIGH_B,1,4.0,4.0,3.0,3.5,2.5,3.5,True,False,M_N,TOP_I,HIGH_B,,Jake Mosley,Massachusetts Institute of Technology (MIT),34.0,7400.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_M_N_TOP_I_HIGH_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+M_N+TOP_I+HIGH_B,2,4.0,4.0,3.5,4.0,3.0,4.0,True,False,M_N,TOP_I,HIGH_B,,Jake Mosley,Massachusetts Institute of Technology (MIT),34.0,7400.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_M_N_TOP_I_HIGH_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+M_N+TOP_I+HIGH_B,3,4.0,4.0,3.0,3.5,2.5,3.5,True,False,M_N,TOP_I,HIGH_B,,Jake Mosley,Massachusetts Institute of Technology (MIT),34.0,7400.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_M_N_TOP_I_HIGH_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+M_N+TOP_I+HIGH_B,4,4.0,4.0,3.0,3.5,2.5,3.5,True,False,M_N,TOP_I,HIGH_B,,Jake Mosley,Massachusetts Institute of Technology (MIT),34.0,7400.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_M_N_TOP_I_HIGH_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+M_N+TOP_I+LOW_B,0,4.0,4.0,3.0,3.5,2.0,3.5,True,False,M_N,TOP_I,LOW_B,,Jake Mosley,Massachusetts Institute of Technology (MIT),9.0,420.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_M_N_TOP_I_LOW_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+M_N+TOP_I+LOW_B,1,4.0,4.0,3.0,3.5,2.0,3.5,True,False,M_N,TOP_I,LOW_B,,Jake Mosley,Massachusetts Institute of Technology (MIT),9.0,420.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_M_N_TOP_I_LOW_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+M_N+TOP_I+LOW_B,2,4.0,4.0,3.0,3.5,2.5,3.5,True,False,M_N,TOP_I,LOW_B,,Jake Mosley,Massachusetts Institute of Technology (MIT),9.0,420.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_M_N_TOP_I_LOW_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+M_N+TOP_I+LOW_B,3,3.5,3.5,3.0,3.5,2.5,3.5,True,False,M_N,TOP_I,LOW_B,,Jake Mosley,Massachusetts Institute of Technology (MIT),9.0,420.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_M_N_TOP_I_LOW_B.csv
10.3030_101122653_full,glm,pi-only,pi_main,PI+M_N+TOP_I+LOW_B,4,4.0,4.0,3.0,3.5,2.0,3.5,True,False,M_N,TOP_I,LOW_B,,Jake Mosley,Massachusetts Institute of Technology (MIT),9.0,420.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101122653_full__PI_M_N_TOP_I_LOW_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+F_N+LOW_I+HIGH_B,0,4.0,4.0,3.0,3.5,2.5,3.5,True,False,F_N,LOW_I,HIGH_B,,Stephanie Mosley,University of Missouri Saint Louis,32.0,6500.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_F_N_LOW_I_HIGH_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+F_N+LOW_I+HIGH_B,1,4.0,4.0,3.0,4.0,3.0,3.5,True,False,F_N,LOW_I,HIGH_B,,Stephanie Mosley,University of Missouri Saint Louis,32.0,6500.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_F_N_LOW_I_HIGH_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+F_N+LOW_I+HIGH_B,2,4.0,4.0,3.0,4.0,2.5,3.5,True,False,F_N,LOW_I,HIGH_B,,Stephanie Mosley,University of Missouri Saint Louis,32.0,6500.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_F_N_LOW_I_HIGH_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+F_N+LOW_I+HIGH_B,3,4.0,4.0,3.0,4.0,3.0,3.5,True,False,F_N,LOW_I,HIGH_B,,Stephanie Mosley,University of Missouri Saint Louis,32.0,6500.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_F_N_LOW_I_HIGH_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+F_N+LOW_I+HIGH_B,4,4.0,4.0,3.0,4.0,3.0,3.5,True,False,F_N,LOW_I,HIGH_B,,Stephanie Mosley,University of Missouri Saint Louis,32.0,6500.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_F_N_LOW_I_HIGH_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+F_N+LOW_I+LOW_B,0,4.0,4.0,3.0,3.5,2.5,3.5,True,False,F_N,LOW_I,LOW_B,,Stephanie Mosley,University of Missouri Saint Louis,8.0,320.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_F_N_LOW_I_LOW_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+F_N+LOW_I+LOW_B,1,3.5,3.5,2.5,3.0,2.0,3.0,True,False,F_N,LOW_I,LOW_B,,Stephanie Mosley,University of Missouri Saint Louis,8.0,320.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_F_N_LOW_I_LOW_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+F_N+LOW_I+LOW_B,2,3.5,3.5,2.5,3.0,2.0,3.0,True,False,F_N,LOW_I,LOW_B,,Stephanie Mosley,University of Missouri Saint Louis,8.0,320.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_F_N_LOW_I_LOW_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+F_N+LOW_I+LOW_B,3,3.5,3.5,2.5,3.0,2.0,3.0,True,False,F_N,LOW_I,LOW_B,,Stephanie Mosley,University of Missouri Saint Louis,8.0,320.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_F_N_LOW_I_LOW_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+F_N+LOW_I+LOW_B,4,3.5,3.5,2.5,3.0,2.0,3.0,True,False,F_N,LOW_I,LOW_B,,Stephanie Mosley,University of Missouri Saint Louis,8.0,320.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_F_N_LOW_I_LOW_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+F_N+TOP_I+HIGH_B,0,4.0,4.0,3.5,4.0,3.5,4.0,True,False,F_N,TOP_I,HIGH_B,,Stephanie Mosley,Massachusetts Institute of Technology (MIT),32.0,6500.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_F_N_TOP_I_HIGH_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+F_N+TOP_I+HIGH_B,1,4.0,4.0,3.5,4.0,3.5,4.0,True,False,F_N,TOP_I,HIGH_B,,Stephanie Mosley,Massachusetts Institute of Technology (MIT),32.0,6500.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_F_N_TOP_I_HIGH_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+F_N+TOP_I+HIGH_B,2,4.0,4.0,3.0,4.0,3.5,4.0,True,False,F_N,TOP_I,HIGH_B,,Stephanie Mosley,Massachusetts Institute of Technology (MIT),32.0,6500.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_F_N_TOP_I_HIGH_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+F_N+TOP_I+HIGH_B,3,4.0,4.0,3.0,4.0,3.5,4.0,True,False,F_N,TOP_I,HIGH_B,,Stephanie Mosley,Massachusetts Institute of Technology (MIT),32.0,6500.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_F_N_TOP_I_HIGH_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+F_N+TOP_I+HIGH_B,4,4.0,4.0,3.0,4.0,3.0,3.5,True,False,F_N,TOP_I,HIGH_B,,Stephanie Mosley,Massachusetts Institute of Technology (MIT),32.0,6500.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_F_N_TOP_I_HIGH_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+F_N+TOP_I+LOW_B,0,3.5,3.5,3.0,3.5,2.5,3.5,True,False,F_N,TOP_I,LOW_B,,Stephanie Mosley,Massachusetts Institute of Technology (MIT),8.0,320.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_F_N_TOP_I_LOW_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+F_N+TOP_I+LOW_B,1,4.0,4.0,3.0,3.5,2.5,3.5,True,False,F_N,TOP_I,LOW_B,,Stephanie Mosley,Massachusetts Institute of Technology (MIT),8.0,320.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_F_N_TOP_I_LOW_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+F_N+TOP_I+LOW_B,2,4.0,4.0,3.0,4.0,2.5,3.5,True,False,F_N,TOP_I,LOW_B,,Stephanie Mosley,Massachusetts Institute of Technology (MIT),8.0,320.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_F_N_TOP_I_LOW_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+F_N+TOP_I+LOW_B,3,4.0,4.0,3.0,4.0,2.5,3.5,True,False,F_N,TOP_I,LOW_B,,Stephanie Mosley,Massachusetts Institute of Technology (MIT),8.0,320.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_F_N_TOP_I_LOW_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+F_N+TOP_I+LOW_B,4,3.5,4.0,3.0,3.5,2.5,3.5,True,False,F_N,TOP_I,LOW_B,,Stephanie Mosley,Massachusetts Institute of Technology (MIT),8.0,320.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_F_N_TOP_I_LOW_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+M_N+LOW_I+HIGH_B,0,4.0,4.0,3.0,3.5,2.5,3.5,True,False,M_N,LOW_I,HIGH_B,,Jamal Mosley,University of Missouri Saint Louis,32.0,6500.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_M_N_LOW_I_HIGH_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+M_N+LOW_I+HIGH_B,1,4.0,4.0,3.0,4.0,3.0,3.5,True,False,M_N,LOW_I,HIGH_B,,Jamal Mosley,University of Missouri Saint Louis,32.0,6500.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_M_N_LOW_I_HIGH_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+M_N+LOW_I+HIGH_B,2,4.0,4.0,3.0,3.5,2.5,3.5,True,False,M_N,LOW_I,HIGH_B,,Jamal Mosley,University of Missouri Saint Louis,32.0,6500.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_M_N_LOW_I_HIGH_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+M_N+LOW_I+HIGH_B,3,4.0,4.0,3.0,4.0,2.5,3.5,True,False,M_N,LOW_I,HIGH_B,,Jamal Mosley,University of Missouri Saint Louis,32.0,6500.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_M_N_LOW_I_HIGH_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+M_N+LOW_I+HIGH_B,4,3.5,3.5,3.0,3.5,2.5,3.5,True,False,M_N,LOW_I,HIGH_B,,Jamal Mosley,University of Missouri Saint Louis,32.0,6500.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_M_N_LOW_I_HIGH_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+M_N+LOW_I+LOW_B,0,3.5,3.5,2.5,3.0,2.0,3.0,True,False,M_N,LOW_I,LOW_B,,Jamal Mosley,University of Missouri Saint Louis,8.0,320.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_M_N_LOW_I_LOW_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+M_N+LOW_I+LOW_B,1,3.5,3.5,2.5,3.0,2.0,3.0,True,False,M_N,LOW_I,LOW_B,,Jamal Mosley,University of Missouri Saint Louis,8.0,320.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_M_N_LOW_I_LOW_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+M_N+LOW_I+LOW_B,2,3.5,3.5,2.5,3.0,2.0,3.0,True,False,M_N,LOW_I,LOW_B,,Jamal Mosley,University of Missouri Saint Louis,8.0,320.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_M_N_LOW_I_LOW_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+M_N+LOW_I+LOW_B,3,3.5,3.5,2.5,3.0,2.0,3.0,True,False,M_N,LOW_I,LOW_B,,Jamal Mosley,University of Missouri Saint Louis,8.0,320.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_M_N_LOW_I_LOW_B.csv
10.3030_101123732_full,glm,pi-only,pi_main,PI+M_N+LOW_I+LOW_B,4,3.5,3.5,2.5,3.0,2.0,3.0,True,False,M_N,LOW_I,LOW_B,,Jamal Mosley,University of Missouri Saint Louis,8.0,320.0,,0.0,0.95,2000,False,True,False,False,proposals/output_full_v1/glm/pi-only/CSVoutput/10.3030_101123732_full__PI_M_N_LOW_I_LOW_B.csv
